test,approach,answer,time
30-0.02-1c,1c-2f,1,0.01
30-0.02-1c,1c-2f,2,0.01
30-0.02-1c,1c-2f,3,0.01
30-0.02-1c,1c-2f,4,0.02
30-0.02-1c,1c-2f,5,0.02
30-0.02-1c,1c-2f,6,0.02
30-0.02-1c,1c-2f,7,0.02
30-0.02-1c,1c-2f,8,0.07
30-0.02-1c,1c-2f,9,0.07
30-0.02-1c,1c-2f,10,0.08
30-0.02-1c,1c-2f,11,0.10
30-0.02-1c,1c-2f,12,0.11
30-0.02-1c,1c-2f,13,0.14
30-0.02-1c,1c-2f,14,0.15
30-0.02-1c,1c-2f,15,0.16
30-0.02-1c,1c-2f,16,0.16
30-0.02-1c,1c-2f,17,0.19
30-0.02-1c,1c-2f,18,0.20
30-0.02-1c,1c-2f,19,0.25
30-0.02-1c,1c-2f,20,0.27
30-0.02-1c,1c-2f,21,0.29
30-0.02-1c,1c-2f,22,0.32
30-0.02-1c,1c-2f,23,0.33
30-0.02-1c,1c-2f,24,0.33
30-0.02-1c,1c-2f,25,0.40
30-0.02-1c,1c-2f,26,0.42
30-0.02-1c,1c-2f,27,0.48
30-0.02-1c,1c-2f,28,0.51
30-0.02-1c,1c-2f,29,0.53
30-0.02-1c,1c-2f,30,0.53
30-0.02-1c,1c-2f,31,0.54
30-0.02-1c,1c-2f,32,0.54
30-0.02-1c,1c-2f,33,0.57
30-0.02-1c,1c-2f,34,0.58
30-0.02-1c,1c-2f,35,0.58
30-0.02-1c,1c-2f,36,0.59
30-0.02-1c,1c-2f,37,0.59
30-0.02-1c,1c-2f,38,0.59
30-0.02-1c,1c-2f,39,0.61
30-0.02-1c,1c-2f,40,0.64
30-0.02-1c,1c-2f,41,0.65
30-0.02-1c,1c-2f,42,0.76
30-0.02-1c,1c-2f,43,0.76
30-0.02-1c,1c-2f,44,0.77
30-0.02-1c,1c-2f,45,0.80
30-0.02-1c,1c-2f,46,0.81
30-0.02-1c,1c-2f,47,0.81
30-0.02-1c,1c-2f,48,0.82
30-0.02-1c,1c-2f,49,0.83
30-0.02-1c,1c-2f,50,0.86
30-0.02-1c,1c-2f,51,0.90
30-0.02-1c,1c-2f,52,0.94
30-0.02-1c,1c-2f,53,1.00
30-0.02-1c,1c-2f,54,1.07
30-0.02-1c,1c-2f,55,1.10
30-0.02-1c,1c-2f,56,1.14
30-0.02-1c,1c-2f,57,1.15
30-0.02-1c,1c-2f,58,1.19
30-0.02-1c,1c-2f,59,1.20
30-0.02-1c,1c-2f,60,1.30
30-0.02-1c,1c-2f,61,1.37
30-0.02-1c,1c-2f,62,1.39
30-0.02-1c,1c-2f,63,1.40
30-0.02-1c,1c-2f,64,1.40
30-0.02-1c,1c-2f,65,1.42
30-0.02-1c,1c-2f,66,1.52
30-0.02-1c,1c-2f,67,1.52
30-0.02-1c,1c-2f,68,1.52
30-0.02-1c,1c-2f,69,1.54
30-0.02-1c,1c-2f,70,1.54
30-0.02-1c,1c-2f,71,1.57
30-0.02-1c,1c-2f,72,1.70
30-0.02-1c,1c-2f,73,1.72
30-0.02-1c,1c-2f,74,1.74
30-0.02-1c,1c-2f,75,1.74
30-0.02-1c,1c-2f,76,1.80
30-0.02-1c,1c-2f,77,1.81
30-0.02-1c,1c-2f,78,1.85
30-0.02-1c,1c-2f,79,1.87
30-0.02-1c,1c-2f,80,1.90
30-0.02-1c,1c-2f,81,1.92
30-0.02-1c,1c-2f,82,1.98
30-0.02-1c,1c-2f,83,2.03
30-0.02-1c,1c-2f,84,2.05
30-0.02-1c,1c-2f,85,2.09
30-0.02-1c,1c-2f,86,2.09
30-0.02-1c,1c-2f,87,2.10
30-0.02-1c,1c-2f,88,2.12
30-0.02-1c,1c-2f,89,2.13
30-0.02-1c,1c-2f,90,2.32
30-0.02-1c,1c-2f,91,2.34
30-0.02-1c,1c-2f,92,2.38
30-0.02-1c,1c-2f,93,2.42
30-0.02-1c,1c-2f,94,2.46
30-0.02-1c,1c-2f,95,2.49
30-0.02-1c,1c-2f,96,2.58
30-0.02-1c,1c-2f,97,2.69
30-0.02-1c,1c-2f,98,2.71
30-0.02-1c,1c-2f,99,2.72
30-0.02-1c,1c-2f,100,2.75
30-0.02-1c,1c-2f,101,2.77
30-0.02-1c,1c-2f,102,2.83
30-0.02-1c,1c-2f,103,2.88
30-0.02-1c,1c-2f,104,2.92
30-0.02-1c,1c-2f,105,2.94
30-0.02-1c,1c-2f,106,2.99
30-0.02-1c,1c-2f,107,2.99
30-0.02-1c,1c-2f,108,2.99
30-0.02-1c,1c-2f,109,3.01
30-0.02-1c,1c-2f,110,3.06
30-0.02-1c,1c-2f,111,3.10
30-0.02-1c,1c-2f,112,3.11
30-0.02-1c,1c-2f,113,3.15
30-0.02-1c,1c-2f,114,3.16
30-0.02-1c,1c-2f,115,3.17
30-0.02-1c,1c-2f,116,3.25
30-0.02-1c,1c-2f,117,3.29
30-0.02-1c,1c-2f,118,3.34
30-0.02-1c,1c-2f,119,3.35
30-0.02-1c,1c-2f,120,3.36
30-0.02-1c,1c-2f,121,3.38
30-0.02-1c,1c-2f,122,3.48
30-0.02-1c,1c-2f,123,3.50
30-0.02-1c,1c-2f,124,3.54
30-0.02-1c,1c-2f,125,3.56
30-0.02-1c,1c-2f,126,3.56
30-0.02-1c,1c-2f,127,3.58
30-0.02-1c,1c-2f,128,3.59
30-0.02-1c,1c-2f,129,3.62
30-0.02-1c,1c-2f,130,3.64
30-0.02-1c,1c-2f,131,3.67
30-0.02-1c,1c-2f,132,3.68
30-0.02-1c,1c-2f,133,3.75
30-0.02-1c,1c-2f,134,3.77
30-0.02-1c,1c-2f,135,3.79
30-0.02-1c,1c-2f,136,3.79
30-0.02-1c,1c-2f,137,3.79
30-0.02-1c,1c-2f,138,3.82
30-0.02-1c,1c-2f,139,3.84
30-0.02-1c,1c-2f,140,3.85
30-0.02-1c,1c-2f,141,3.86
30-0.02-1c,1c-2f,142,3.88
30-0.02-1c,1c-2f,143,3.91
30-0.02-1c,1c-2f,144,3.92
30-0.02-1c,1c-2f,145,3.95
30-0.02-1c,1c-2f,146,3.96
30-0.02-1c,1c-2f,147,3.96
30-0.02-1c,1c-2f,148,3.97
30-0.02-1c,1c-2f,149,3.98
30-0.02-1c,1c-2f,150,3.99
30-0.02-1c,1c-2f,151,4.06
30-0.02-1c,1c-2f,152,4.07
30-0.02-1c,1c-2f,153,4.08
30-0.02-1c,1c-2f,154,4.14
30-0.02-1c,1c-2f,155,4.14
30-0.02-1c,1c-2f,156,4.17
30-0.02-1c,1c-2f,157,4.18
30-0.02-1c,1c-2f,158,4.19
30-0.02-1c,1c-2f,159,4.23
30-0.02-1c,1c-2f,160,4.24
30-0.02-1c,1c-2f,161,4.27
