test,approach,answer,time
30-0.02-1c,1c-10f,1,0.18
30-0.02-1c,1c-10f,2,0.2
30-0.02-1c,1c-10f,3,0.32
30-0.02-1c,1c-10f,4,0.37
30-0.02-1c,1c-10f,5,0.44
30-0.02-1c,1c-10f,6,0.47
30-0.02-1c,1c-10f,7,0.47
30-0.02-1c,1c-10f,8,0.48
30-0.02-1c,1c-10f,9,0.49
30-0.02-1c,1c-10f,10,0.49
30-0.02-1c,1c-10f,11,0.5
30-0.02-1c,1c-10f,12,0.51
30-0.02-1c,1c-10f,13,0.53
30-0.02-1c,1c-10f,14,0.53
30-0.02-1c,1c-10f,15,0.55
30-0.02-1c,1c-10f,16,0.65
30-0.02-1c,1c-10f,17,0.88
30-0.02-1c,1c-10f,18,0.91
30-0.02-1c,1c-10f,19,0.94
30-0.02-1c,1c-10f,20,0.97
30-0.02-1c,1c-10f,21,1.07
30-0.02-1c,1c-10f,22,1.12
30-0.02-1c,1c-10f,23,1.16
30-0.02-1c,1c-10f,24,1.18
30-0.02-1c,1c-10f,25,1.2
30-0.02-1c,1c-10f,26,1.23
30-0.02-1c,1c-10f,27,1.27
30-0.02-1c,1c-10f,28,1.3
30-0.02-1c,1c-10f,29,1.34
30-0.02-1c,1c-10f,30,1.36
30-0.02-1c,1c-10f,31,1.38
30-0.02-1c,1c-10f,32,1.41
30-0.02-1c,1c-10f,33,1.43
30-0.02-1c,1c-10f,34,1.49
30-0.02-1c,1c-10f,35,1.52
30-0.02-1c,1c-10f,36,1.56
30-0.02-1c,1c-10f,37,1.59
30-0.02-1c,1c-10f,38,1.64
30-0.02-1c,1c-10f,39,1.71
30-0.02-1c,1c-10f,40,1.74
30-0.02-1c,1c-10f,41,1.8
30-0.02-1c,1c-10f,42,1.82
30-0.02-1c,1c-10f,43,1.85
30-0.02-1c,1c-10f,44,1.89
30-0.02-1c,1c-10f,45,1.95
30-0.02-1c,1c-10f,46,2.06
30-0.02-1c,1c-10f,47,2.15
30-0.02-1c,1c-10f,48,2.21
30-0.02-1c,1c-10f,49,2.27
30-0.02-1c,1c-10f,50,2.31
30-0.02-1c,1c-10f,51,2.4
30-0.02-1c,1c-10f,52,2.51
30-0.02-1c,1c-10f,53,2.61
30-0.02-1c,1c-10f,54,2.68
30-0.02-1c,1c-10f,55,2.77
30-0.02-1c,1c-10f,56,2.82
30-0.02-1c,1c-10f,57,2.89
30-0.02-1c,1c-10f,58,2.94
30-0.02-1c,1c-10f,59,2.95
30-0.02-1c,1c-10f,60,2.99
30-0.02-1c,1c-10f,61,3.04
30-0.02-1c,1c-10f,62,3.08
30-0.02-1c,1c-10f,63,3.12
30-0.02-1c,1c-10f,64,3.15
30-0.02-1c,1c-10f,65,3.18
30-0.02-1c,1c-10f,66,3.21
30-0.02-1c,1c-10f,67,3.28
30-0.02-1c,1c-10f,68,3.31
30-0.02-1c,1c-10f,69,3.35
30-0.02-1c,1c-10f,70,3.4
30-0.02-1c,1c-10f,71,3.44
30-0.02-1c,1c-10f,72,3.49
30-0.02-1c,1c-10f,73,3.57
30-0.02-1c,1c-10f,74,3.61
30-0.02-1c,1c-10f,75,3.67
30-0.02-1c,1c-10f,76,3.7
30-0.02-1c,1c-10f,77,3.72
30-0.02-1c,1c-10f,78,3.79
30-0.02-1c,1c-10f,79,3.85
30-0.02-1c,1c-10f,80,3.92
30-0.02-1c,1c-10f,81,3.98
30-0.02-1c,1c-10f,82,4.03
30-0.02-1c,1c-10f,83,4.09
30-0.02-1c,1c-10f,84,4.16
30-0.02-1c,1c-10f,85,4.24
30-0.02-1c,1c-10f,86,4.27
30-0.02-1c,1c-10f,87,4.3
30-0.02-1c,1c-10f,88,4.37
30-0.02-1c,1c-10f,89,4.45
30-0.02-1c,1c-10f,90,4.5
30-0.02-1c,1c-10f,91,4.63
30-0.02-1c,1c-10f,92,4.74
30-0.02-1c,1c-10f,93,4.91
30-0.02-1c,1c-10f,94,4.98
30-0.02-1c,1c-10f,95,5.12
30-0.02-1c,1c-10f,96,5.19
30-0.02-1c,1c-10f,97,5.31
30-0.02-1c,1c-10f,98,5.41
30-0.02-1c,1c-10f,99,5.5
30-0.02-1c,1c-10f,100,5.61
30-0.02-1c,1c-10f,101,5.69
30-0.02-1c,1c-10f,102,5.76
30-0.02-1c,1c-10f,103,5.81
30-0.02-1c,1c-10f,104,5.9
30-0.02-1c,1c-10f,105,5.94
30-0.02-1c,1c-10f,106,5.97
30-0.02-1c,1c-10f,107,6.05
30-0.02-1c,1c-10f,108,6.08
30-0.02-1c,1c-10f,109,6.12
30-0.02-1c,1c-10f,110,6.19
30-0.02-1c,1c-10f,111,6.25
30-0.02-1c,1c-10f,112,6.33
30-0.02-1c,1c-10f,113,6.38
30-0.02-1c,1c-10f,114,6.43
30-0.02-1c,1c-10f,115,6.48
30-0.02-1c,1c-10f,116,6.56
30-0.02-1c,1c-10f,117,6.61
30-0.02-1c,1c-10f,118,6.7
30-0.02-1c,1c-10f,119,6.77
30-0.02-1c,1c-10f,120,6.82
30-0.02-1c,1c-10f,121,6.91
30-0.02-1c,1c-10f,122,6.96
30-0.02-1c,1c-10f,123,7.01
30-0.02-1c,1c-10f,124,7.06
30-0.02-1c,1c-10f,125,7.13
30-0.02-1c,1c-10f,126,7.2
30-0.02-1c,1c-10f,127,7.25
30-0.02-1c,1c-10f,128,7.31
30-0.02-1c,1c-10f,129,7.38
30-0.02-1c,1c-10f,130,7.42
30-0.02-1c,1c-10f,131,7.47
30-0.02-1c,1c-10f,132,7.5
30-0.02-1c,1c-10f,133,7.54
30-0.02-1c,1c-10f,134,7.6
30-0.02-1c,1c-10f,135,7.64
30-0.02-1c,1c-10f,136,7.7
30-0.02-1c,1c-10f,137,7.77
30-0.02-1c,1c-10f,138,7.8
30-0.02-1c,1c-10f,139,7.87
30-0.02-1c,1c-10f,140,7.9
30-0.02-1c,1c-10f,141,7.94
30-0.02-1c,1c-10f,142,7.97
30-0.02-1c,1c-10f,143,8.03
30-0.02-1c,1c-10f,144,8.07
30-0.02-1c,1c-10f,145,8.11
30-0.02-1c,1c-10f,146,8.14
30-0.02-1c,1c-10f,147,8.19
30-0.02-1c,1c-10f,148,8.23
30-0.02-1c,1c-10f,149,8.27
30-0.02-1c,1c-10f,150,8.3
30-0.02-1c,1c-10f,151,8.35
30-0.02-1c,1c-10f,152,8.39
30-0.02-1c,1c-10f,153,8.44
30-0.02-1c,1c-10f,154,8.5
30-0.02-1c,1c-10f,155,8.53
30-0.02-1c,1c-10f,156,8.59
30-0.02-1c,1c-10f,157,8.6
30-0.02-1c,1c-10f,158,8.64
30-0.02-1c,1c-10f,159,8.67
30-0.02-1c,1c-10f,160,8.72
30-0.02-1c,1c-10f,161,8.76
30-0.02-1c,1c-10f,162,8.79
30-0.02-1c,1c-10f,163,8.84
30-0.02-1c,1c-10f,164,8.87
30-0.02-1c,1c-10f,165,8.91
30-0.02-1c,1c-10f,166,8.95
30-0.02-1c,1c-10f,167,9.0
30-0.02-1c,1c-10f,168,9.03
30-0.02-1c,1c-10f,169,9.08
30-0.02-1c,1c-10f,170,9.11
30-0.02-1c,1c-10f,171,9.15
30-0.02-1c,1c-10f,172,9.2
30-0.02-1c,1c-10f,173,9.23
30-0.02-1c,1c-10f,174,9.28
30-0.02-1c,1c-10f,175,9.32
30-0.02-1c,1c-10f,176,9.38
30-0.02-1c,1c-10f,177,9.44
30-0.02-1c,1c-10f,178,9.48
30-0.02-1c,1c-10f,179,9.51
30-0.02-1c,1c-10f,180,9.55
30-0.02-1c,1c-10f,181,9.63
30-0.02-1c,1c-10f,182,9.65
30-0.02-1c,1c-10f,183,9.68
30-0.02-1c,1c-10f,184,9.72
30-0.02-1c,1c-10f,185,9.78
30-0.02-1c,1c-10f,186,9.82
30-0.02-1c,1c-10f,187,9.86
30-0.02-1c,1c-10f,188,9.91
30-0.02-1c,1c-10f,189,9.97
30-0.02-1c,1c-10f,190,10.01
30-0.02-1c,1c-10f,191,10.07
30-0.02-1c,1c-10f,192,10.12
30-0.02-1c,1c-10f,193,10.19
30-0.02-1c,1c-10f,194,10.23
30-0.02-1c,1c-10f,195,10.28
30-0.02-1c,1c-10f,196,10.32
30-0.02-1c,1c-10f,197,10.36
30-0.02-1c,1c-10f,198,10.39
30-0.02-1c,1c-10f,199,10.45
30-0.02-1c,1c-10f,200,10.51
30-0.02-1c,1c-10f,201,10.58
30-0.02-1c,1c-10f,202,10.62
30-0.02-1c,1c-10f,203,10.66
30-0.02-1c,1c-10f,204,10.7
30-0.02-1c,1c-10f,205,10.73
30-0.02-1c,1c-10f,206,10.79
30-0.02-1c,1c-10f,207,10.83
30-0.02-1c,1c-10f,208,10.86
30-0.02-1c,1c-10f,209,10.91
30-0.02-1c,1c-10f,210,10.95
30-0.02-1c,1c-10f,211,11.02
30-0.02-1c,1c-10f,212,11.09
30-0.02-1c,1c-10f,213,11.11
30-0.02-1c,1c-10f,214,11.17
30-0.02-1c,1c-10f,215,11.2
30-0.02-1c,1c-10f,216,11.26
30-0.02-1c,1c-10f,217,11.3
30-0.02-1c,1c-10f,218,11.39
30-0.02-1c,1c-10f,219,11.44
30-0.02-1c,1c-10f,220,11.52
30-0.02-1c,1c-10f,221,11.57
30-0.02-1c,1c-10f,222,11.63
30-0.02-1c,1c-10f,223,11.68
30-0.02-1c,1c-10f,224,11.73
30-0.02-1c,1c-10f,225,11.77
30-0.02-1c,1c-10f,226,11.8
30-0.02-1c,1c-10f,227,11.85
30-0.02-1c,1c-10f,228,11.89
30-0.02-1c,1c-10f,229,11.95
30-0.02-1c,1c-10f,230,12.0
30-0.02-1c,1c-10f,231,12.05
30-0.02-1c,1c-10f,232,12.08
30-0.02-1c,1c-10f,233,12.19
30-0.02-1c,1c-10f,234,12.22
30-0.02-1c,1c-10f,235,12.31
30-0.02-1c,1c-10f,236,12.39
30-0.02-1c,1c-10f,237,12.43
30-0.02-1c,1c-10f,238,12.48
30-0.02-1c,1c-10f,239,12.54
30-0.02-1c,1c-10f,240,12.62
30-0.02-1c,1c-10f,241,12.71
30-0.02-1c,1c-10f,242,12.81
30-0.02-1c,1c-10f,243,12.87
30-0.02-1c,1c-10f,244,12.92
30-0.02-1c,1c-10f,245,13.0
30-0.02-1c,1c-10f,246,13.08
30-0.02-1c,1c-10f,247,13.15
30-0.02-1c,1c-10f,248,13.22
30-0.02-1c,1c-10f,249,13.29
30-0.02-1c,1c-10f,250,13.36
30-0.02-1c,1c-10f,251,13.42
30-0.02-1c,1c-10f,252,13.47
30-0.02-1c,1c-10f,253,13.5
30-0.02-1c,1c-10f,254,13.58
30-0.02-1c,1c-10f,255,13.61
30-0.02-1c,1c-10f,256,13.67
30-0.02-1c,1c-10f,257,13.7
30-0.02-1c,1c-10f,258,13.74
30-0.02-1c,1c-10f,259,13.78
30-0.02-1c,1c-10f,260,13.81
30-0.02-1c,1c-10f,261,13.85
30-0.02-1c,1c-10f,262,13.91
30-0.02-1c,1c-10f,263,13.93
30-0.02-1c,1c-10f,264,13.99
30-0.02-1c,1c-10f,265,14.04
30-0.02-1c,1c-10f,266,14.08
30-0.02-1c,1c-10f,267,14.1
30-0.02-1c,1c-10f,268,14.18
30-0.02-1c,1c-10f,269,14.22
30-0.02-1c,1c-10f,270,14.28
30-0.02-1c,1c-10f,271,14.32
30-0.02-1c,1c-10f,272,14.35
30-0.02-1c,1c-10f,273,14.39
30-0.02-1c,1c-10f,274,14.42
30-0.02-1c,1c-10f,275,14.48
30-0.02-1c,1c-10f,276,14.52
30-0.02-1c,1c-10f,277,14.58
30-0.02-1c,1c-10f,278,14.63
30-0.02-1c,1c-10f,279,14.69
30-0.02-1c,1c-10f,280,14.75
30-0.02-1c,1c-10f,281,14.83
30-0.02-1c,1c-10f,282,14.88
30-0.02-1c,1c-10f,283,14.93
30-0.02-1c,1c-10f,284,14.98
30-0.02-1c,1c-10f,285,15.03
30-0.02-1c,1c-10f,286,15.11
30-0.02-1c,1c-10f,287,15.17
30-0.02-1c,1c-10f,288,15.21
30-0.02-1c,1c-10f,289,15.3
30-0.02-1c,1c-10f,290,15.34
30-0.02-1c,1c-10f,291,15.37
30-0.02-1c,1c-10f,292,15.42
30-0.02-1c,1c-10f,293,15.46
30-0.02-1c,1c-10f,294,15.49
30-0.02-1c,1c-10f,295,15.54
30-0.02-1c,1c-10f,296,15.6
30-0.02-1c,1c-10f,297,15.66
30-0.02-1c,1c-10f,298,15.71
30-0.02-1c,1c-10f,299,15.74
30-0.02-1c,1c-10f,300,15.81
30-0.02-1c,1c-10f,301,15.84
30-0.02-1c,1c-10f,302,15.87
